user_id;beta0;beta1;beta2;n;beta_list
u:ibAa;-1.8967649153029082;-0.014839885310013456;0.2573939566007495;333;[-1.8967649153029082, -0.014839885310013456, 0.2573939566007495]
u:ibAv;0.08844139772051608;-0.0628796997578267;0.037355512713946805;402;[0.08844139772051608, -0.0628796997578267, 0.037355512713946805]
u:ibB-;-6.033215018644796;0.19118271646637808;-0.9568800502321677;569;[-6.033215018644796, 0.19118271646637808, -0.9568800502321677]
u:ibBp;0.41102460102363125;-0.24431778830251993;-0.2618658774400984;210;[0.41102460102363125, -0.24431778830251993, -0.2618658774400984]
u:ibBs;-0.767601739397622;-0.11068638833612329;0.22596008554193375;369;[-0.767601739397622, -0.11068638833612329, 0.22596008554193375]
u:ibCQ;-1.1200747924884622;-0.012421414528180609;0.05606345047035441;228;[-1.1200747924884622, -0.012421414528180609, 0.05606345047035441]
u:ibDO;0.9317241527677002;-0.2310675662067217;0.23194757092382698;208;[0.9317241527677002, -0.2310675662067217, 0.23194757092382698]
u:ibDU;-0.9000414451101947;0.0036436897321134656;0.07415095920146092;430;[-0.9000414451101947, 0.0036436897321134656, 0.07415095920146092]
u:ibFo;-1.2478278376242309;-0.004887504346002065;0.2215734069514103;493;[-1.2478278376242309, -0.004887504346002065, 0.2215734069514103]
u:ibGE;-2.905767454898362;0.07117809954339488;0.3211192550077433;1264;[-2.905767454898362, 0.07117809954339488, 0.3211192550077433]
u:ibIG;0.2603637322133509;-0.1615766691347706;0.0296090993317073;245;[0.2603637322133509, -0.1615766691347706, 0.0296090993317073]
u:ibKR;-2.2282821077855823;0.021045477045779797;0.3790013764772169;581;[-2.2282821077855823, 0.021045477045779797, 0.3790013764772169]
u:ibK_;-3.2454178756662793;0.04737861299877982;0.7158744341437626;209;[-3.2454178756662793, 0.04737861299877982, 0.7158744341437626]
u:ibLX;-0.344789790011655;-0.061900580608632044;-0.09019488584269186;596;[-0.344789790011655, -0.061900580608632044, -0.09019488584269186]
u:ibLZ;-1.0069832455217547;0.03477917702799355;-0.03376081680225105;387;[-1.0069832455217547, 0.03477917702799355, -0.03376081680225105]
u:ibMX;-1.7151891289432166;0.03472544416594636;-0.07843331002634647;214;[-1.7151891289432166, 0.03472544416594636, -0.07843331002634647]
u:ibMq;0.29477688432790133;-0.0404719480489191;-0.059609617867295975;200;[0.29477688432790133, -0.0404719480489191, -0.059609617867295975]
u:ibMt;-1.5114169284658465;0.008644885455704064;0.4004817545545485;226;[-1.5114169284658465, 0.008644885455704064, 0.4004817545545485]
u:ibMy;-0.4501175982598878;-0.026811071109805205;0.0972606763534172;977;[-0.4501175982598878, -0.026811071109805205, 0.0972606763534172]
u:ibNo;-0.7152966448472586;-0.07405204487521361;0.03443158648660789;348;[-0.7152966448472586, -0.07405204487521361, 0.03443158648660789]
u:ibPP;-1.5155453850678458;0.10803732567593431;-0.4429111445123109;234;[-1.5155453850678458, 0.10803732567593431, -0.4429111445123109]
u:ibPc;0.14369959246165787;-0.037991525721898387;-0.13795935066465995;237;[0.14369959246165787, -0.037991525721898387, -0.13795935066465995]
u:ibPj;-0.9065693384642507;0.053243278754378176;-0.2488661527772436;323;[-0.9065693384642507, 0.053243278754378176, -0.2488661527772436]
u:ibPw;-0.0026628697846753724;0.0002943906702553134;-0.002543605744959561;247;[-0.0026628697846753724, 0.0002943906702553134, -0.002543605744959561]
u:ibPx;0.26515058517730405;-0.017402242101417238;-0.24814889987499042;260;[0.26515058517730405, -0.017402242101417238, -0.24814889987499042]
u:ibQf;0.25871116613315814;-0.18976168607657912;-0.13567193994715415;533;[0.25871116613315814, -0.18976168607657912, -0.13567193994715415]
u:ibR5;-0.30696031605871016;0.031071738999666403;-0.029938822828260638;211;[-0.30696031605871016, 0.031071738999666403, -0.029938822828260638]
u:ibSO;-0.018100752926936442;0.013406234458571052;-0.23690527465722783;633;[-0.018100752926936442, 0.013406234458571052, -0.23690527465722783]
u:ibSe;-2.447978313943266;0.13349911263665473;0.3354245889031767;317;[-2.447978313943266, 0.13349911263665473, 0.3354245889031767]
u:ibTB;-1.2449065290810069;-0.03607009651338308;0.5187691139693484;290;[-1.2449065290810069, -0.03607009651338308, 0.5187691139693484]
u:ibU0;-1.000000500029089e-06;7.858215819253763e-23;-1.6543612251060553e-23;564;[-1.000000500029089e-06, 7.858215819253763e-23, -1.6543612251060553e-23]
u:ibU6;0.5262657476807905;-0.044656699278318335;-0.11604217298030423;316;[0.5262657476807905, -0.044656699278318335, -0.11604217298030423]
u:ibUc;-1.122722631254922;-0.019455606209929237;0.4587097507000677;268;[-1.122722631254922, -0.019455606209929237, 0.4587097507000677]
u:ibV9;0.1820940025162774;0.0051651909119457;-0.5512962327535499;237;[0.1820940025162774, 0.0051651909119457, -0.5512962327535499]
u:ibVC;0.2494347158883804;-0.08845305328008958;-0.21988735252497074;852;[0.2494347158883804, -0.08845305328008958, -0.21988735252497074]
u:ibWV;-0.15738981467635893;-0.15743687676460189;-0.30309374704218967;287;[-0.15738981467635893, -0.15743687676460189, -0.30309374704218967]
u:ibX1;0.6920382799304933;-0.06604951071408946;-0.2430334099577673;212;[0.6920382799304933, -0.06604951071408946, -0.2430334099577673]
u:ibX6;-1.3406045034212493;-0.07735829394194034;0.5889292961227626;244;[-1.3406045034212493, -0.07735829394194034, 0.5889292961227626]
u:ibX9;1.226444224014729;-0.14325817621337522;-0.2590102623617525;288;[1.226444224014729, -0.14325817621337522, -0.2590102623617525]
u:ibYw;-0.19281547594380297;-0.011487571022822272;-0.02796628964108887;824;[-0.19281547594380297, -0.011487571022822272, -0.02796628964108887]
u:ib_3;-0.8470581383951856;-0.03292749043662292;-0.4682616944797597;281;[-0.8470581383951856, -0.03292749043662292, -0.4682616944797597]
u:ibbJ;-1.1623941394338109;-0.026060579096286066;0.22912928871314842;608;[-1.1623941394338109, -0.026060579096286066, 0.22912928871314842]
u:ibbx;0.9376599227607068;-0.14052564486607427;-0.1660339254097994;737;[0.9376599227607068, -0.14052564486607427, -0.1660339254097994]
u:ibcU;-0.12053156306008733;-0.04923583383631733;0.06386062613058334;685;[-0.12053156306008733, -0.04923583383631733, 0.06386062613058334]
u:ibct;-2.06506051743108;0.1222793078492509;-0.024414075630092028;421;[-2.06506051743108, 0.1222793078492509, -0.024414075630092028]
u:ibe7;0.23778348032756597;-0.17171770730333674;0.006363407937800325;544;[0.23778348032756597, -0.17171770730333674, 0.006363407937800325]
u:ibey;0.3984978282956876;-0.12457873406327175;-0.0422968212714627;536;[0.3984978282956876, -0.12457873406327175, -0.0422968212714627]
u:ibg_;-4.591430035071332;0.4174219823227738;-0.8543946900328275;426;[-4.591430035071332, 0.4174219823227738, -0.8543946900328275]
u:ibjK;0.25065903874790996;-0.1287295309611268;-0.0614066575702338;682;[0.25065903874790996, -0.1287295309611268, -0.0614066575702338]
u:ibjV;-0.39832795612460403;-0.0205315873612802;-0.05045864878329989;698;[-0.39832795612460403, -0.0205315873612802, -0.05045864878329989]
u:ibjo;-1.8019391203386879;0.06621712722163439;0.13376113049858918;620;[-1.8019391203386879, 0.06621712722163439, 0.13376113049858918]
u:ibk3;-0.4596925788632884;-0.012851209598149907;-0.6728785202192591;273;[-0.4596925788632884, -0.012851209598149907, -0.6728785202192591]
u:ibly;-0.428569530840873;-0.041476716825694246;-0.09857396909693779;1368;[-0.428569530840873, -0.041476716825694246, -0.09857396909693779]
u:ibmr;0.3049795789335661;-0.14823824747978376;0.21646840246150903;359;[0.3049795789335661, -0.14823824747978376, 0.21646840246150903]
u:ibnS;-0.9610588405002529;-0.03871498385697621;-0.3326965364871351;1676;[-0.9610588405002529, -0.03871498385697621, -0.3326965364871351]
u:ibnb;0.7328940029248301;-0.15441343966220894;-0.2102152125713372;434;[0.7328940029248301, -0.15441343966220894, -0.2102152125713372]
u:ibp3;-0.5659165930959906;-0.04324947549488961;-0.15278031402592196;533;[-0.5659165930959906, -0.04324947549488961, -0.15278031402592196]
u:ibpT;-2.192954558811827;0.03224562550003469;0.6301783811990597;277;[-2.192954558811827, 0.03224562550003469, 0.6301783811990597]
u:ibsE;-0.48576837167578285;-0.013979480131608267;0.06986158304104353;328;[-0.48576837167578285, -0.013979480131608267, 0.06986158304104353]
u:ibsG;-0.9052549486013315;-0.01031807843174335;0.007971659139222848;621;[-0.9052549486013315, -0.01031807843174335, 0.007971659139222848]
u:ibsV;-3.865671274007242;-0.10586566784492185;-0.12671452264918365;421;[-3.865671274007242, -0.10586566784492185, -0.12671452264918365]
u:ibt3;-1.2225975344803197;-0.009882083873543088;0.23500112730160677;1000;[-1.2225975344803197, -0.009882083873543088, 0.23500112730160677]
u:ibuE;-1.1374952283586661;-0.002111245615439312;0.2705382376054501;459;[-1.1374952283586661, -0.002111245615439312, 0.2705382376054501]
u:ibuF;-1.712748734994383;-0.07027428029375682;0.3983130984285863;228;[-1.712748734994383, -0.07027428029375682, 0.3983130984285863]
u:ibwm;-0.03857349150928874;-0.019696949603776503;-0.3760333334054977;270;[-0.03857349150928874, -0.019696949603776503, -0.3760333334054977]
u:ibwz;-0.10629820688785432;0.02119764153288768;-0.09061203102769386;374;[-0.10629820688785432, 0.02119764153288768, -0.09061203102769386]
u:ibx8;-0.6481173666278508;0.01136031440314405;-0.11072355200540149;312;[-0.6481173666278508, 0.01136031440314405, -0.11072355200540149]
u:ibx_;0.6142918256172233;-0.09228071333414467;-0.23480798222475374;390;[0.6142918256172233, -0.09228071333414467, -0.23480798222475374]
u:ibxm;-0.8470843406170907;0.024565577397917256;0.07120937699903757;2357;[-0.8470843406170907, 0.024565577397917256, 0.07120937699903757]
u:ibyQ;-3.2502960103797442;0.08338346818396677;0.531603116218281;258;[-3.2502960103797442, 0.08338346818396677, 0.531603116218281]
u:ibzI;-0.3331445812040805;-0.13266199499855305;0.20147992674724713;233;[-0.3331445812040805, -0.13266199499855305, 0.20147992674724713]
u:ibzS;-2.144685855179045;-0.0063036750971876485;0.4419682552915124;561;[-2.144685855179045, -0.0063036750971876485, 0.4419682552915124]
u:ic-5;-0.11919500984842268;-0.11407421466263643;-0.03847373387208704;723;[-0.11919500984842268, -0.11407421466263643, -0.03847373387208704]
u:ic0m;0.6069808784587915;-0.06621001064960902;-0.3898849564788519;266;[0.6069808784587915, -0.06621001064960902, -0.3898849564788519]
u:ic1i;1.7999587848987857;-0.23205115781932115;-0.27628945673200633;236;[1.7999587848987857, -0.23205115781932115, -0.27628945673200633]
u:ic2Q;-0.45652096975556866;-0.08925376595959114;0.14920920679534916;375;[-0.45652096975556866, -0.08925376595959114, 0.14920920679534916]
u:ic33;0.030030582559427754;-0.20313404400515295;0.06351543222299452;242;[0.030030582559427754, -0.20313404400515295, 0.06351543222299452]
u:ic4K;-0.3414159538699417;-0.04895136153552153;-0.14937694464996892;599;[-0.3414159538699417, -0.04895136153552153, -0.14937694464996892]
u:ic5M;-1.0967389992701784;-0.012689269786533432;0.2273074655020208;563;[-1.0967389992701784, -0.012689269786533432, 0.2273074655020208]
u:ic8A;0.24945279085321306;-0.035389760142234314;-0.06341916087596405;242;[0.24945279085321306, -0.035389760142234314, -0.06341916087596405]
u:ic8C;0.6122179739537674;-0.07217509822760002;0.0541251206445989;902;[0.6122179739537674, -0.07217509822760002, 0.0541251206445989]
u:ic9l;0.1639848094111433;-0.0651579141475159;0.057613877184089377;246;[0.1639848094111433, -0.0651579141475159, 0.057613877184089377]
u:icBK;-2.7560772475682445;0.08213353915974295;0.3707693663027582;211;[-2.7560772475682445, 0.08213353915974295, 0.3707693663027582]
u:icBp;-1.4027832122862947;-0.032192443493098105;0.26676716497460806;400;[-1.4027832122862947, -0.032192443493098105, 0.26676716497460806]
u:icBv;-1.8489940809704146;0.05641101834868384;0.09453450988837839;1298;[-1.8489940809704146, 0.05641101834868384, 0.09453450988837839]
u:icE8;-0.763377109170578;0.05087016353192367;-0.3408354209706191;440;[-0.763377109170578, 0.05087016353192367, -0.3408354209706191]
u:icEe;-0.9532911085150098;-0.09136752105742323;0.1740592837119227;554;[-0.9532911085150098, -0.09136752105742323, 0.1740592837119227]
u:icFB;-0.08597940709432997;-0.022970659237280346;-0.012806471138961193;1061;[-0.08597940709432997, -0.022970659237280346, -0.012806471138961193]
u:icGP;-0.1540790143180077;-0.10105443811150824;-0.19059363878339475;619;[-0.1540790143180077, -0.10105443811150824, -0.19059363878339475]
u:icGt;-1.180902413761047;-0.03208044043908162;0.027190815829982874;432;[-1.180902413761047, -0.03208044043908162, 0.027190815829982874]
u:icGz;-0.0010797151344560385;-0.0268620066552296;-0.18773464706700688;322;[-0.0010797151344560385, -0.0268620066552296, -0.18773464706700688]
u:icIS;0.02921486175192726;-0.0021777274347084697;-0.10217366755076335;395;[0.02921486175192726, -0.0021777274347084697, -0.10217366755076335]
u:icIp;-2.6591693790822077;0.04492059784487207;0.12607061844404766;204;[-2.6591693790822077, 0.04492059784487207, 0.12607061844404766]
u:icJ5;-0.7242510620031282;-0.015516685094589158;0.19058549670659916;243;[-0.7242510620031282, -0.015516685094589158, 0.19058549670659916]
u:icKk;-0.41901279503614286;-0.01654477074980923;-0.14398288368287726;473;[-0.41901279503614286, -0.01654477074980923, -0.14398288368287726]
u:icL2;-2.571407079872553;0.20868588399496807;-0.4382038692415106;225;[-2.571407079872553, 0.20868588399496807, -0.4382038692415106]
u:icLN;0.1319083317624706;-0.014929808148254255;-0.12554961290017522;220;[0.1319083317624706, -0.014929808148254255, -0.12554961290017522]
u:icLu;0.258769369069891;-0.10097984971079269;-0.26837555482453995;416;[0.258769369069891, -0.10097984971079269, -0.26837555482453995]
u:icMR;-1.0945114107092329;-0.03427900729536994;0.1459828523630967;729;[-1.0945114107092329, -0.03427900729536994, 0.1459828523630967]
u:icNs;-1.2822843354739857;0.11136362052666245;-0.24953615444311;264;[-1.2822843354739857, 0.11136362052666245, -0.24953615444311]
u:icOd;0.8679963462483479;-0.27026414997231696;0.07405421480075261;308;[0.8679963462483479, -0.27026414997231696, 0.07405421480075261]
u:icQh;-0.2845527361175588;-0.00728320417926645;-0.2935309573927707;356;[-0.2845527361175588, -0.00728320417926645, -0.2935309573927707]
u:icQq;-1.108642483552066;0.06658247009606767;-0.14694242494174464;262;[-1.108642483552066, 0.06658247009606767, -0.14694242494174464]
u:icRh;-0.03468986681726953;-0.08029055551688928;0.05178201613325059;530;[-0.03468986681726953, -0.08029055551688928, 0.05178201613325059]
u:icT3;-0.5464475296338545;0.0346638915693237;-0.05030835481979708;252;[-0.5464475296338545, 0.0346638915693237, -0.05030835481979708]
u:icU2;-1.535439586360575;0.047635620775418594;0.07556318017355551;365;[-1.535439586360575, 0.047635620775418594, 0.07556318017355551]
u:icUH;0.36607671658867225;-0.04817464096902091;-0.09712619237367157;453;[0.36607671658867225, -0.04817464096902091, -0.09712619237367157]
u:icUW;-1.4058052670374503;-0.0035476217129290916;0.23576509789512373;437;[-1.4058052670374503, -0.0035476217129290916, 0.23576509789512373]
u:icUv;-0.2190221831019692;-0.08409784395535212;0.13286495426038544;1176;[-0.2190221831019692, -0.08409784395535212, 0.13286495426038544]
u:icVK;0.4687598577142825;-0.13784369123224;-0.35486910510104475;362;[0.4687598577142825, -0.13784369123224, -0.35486910510104475]
u:icW1;-0.7395161497575236;-0.004713693046591333;0.054320343731841976;544;[-0.7395161497575236, -0.004713693046591333, 0.054320343731841976]
u:icWQ;1.0034427430664778;-0.16286329602312236;-0.4089634125297729;281;[1.0034427430664778, -0.16286329602312236, -0.4089634125297729]
u:icWk;0.29196813257118925;-0.03065830758851438;-0.17953043246141248;230;[0.29196813257118925, -0.03065830758851438, -0.17953043246141248]
u:icXb;-0.45675994112876905;0.005521030349403697;-0.26928370096487253;400;[-0.45675994112876905, 0.005521030349403697, -0.26928370096487253]
u:ic_2;-0.21130539174744045;-0.05759397939693215;0.14174493103982622;232;[-0.21130539174744045, -0.05759397939693215, 0.14174493103982622]
u:icad;0.6515114821419473;-0.15455716953481324;-0.14889168207377268;720;[0.6515114821419473, -0.15455716953481324, -0.14889168207377268]
u:icbX;-0.9123745116910891;0.04905982682132287;-0.19703140555836818;301;[-0.9123745116910891, 0.04905982682132287, -0.19703140555836818]
u:icbm;-0.4990624732201217;-0.07882808123896982;0.03141683167987626;658;[-0.4990624732201217, -0.07882808123896982, 0.03141683167987626]
u:ice4;-1.9058387843445346;0.18433428494438986;-0.45657080632557995;221;[-1.9058387843445346, 0.18433428494438986, -0.45657080632557995]
u:ices;-0.8513703921913973;-0.0263978488369076;0.14384096164500476;720;[-0.8513703921913973, -0.0263978488369076, 0.14384096164500476]
u:icfO;-0.49914275297751765;0.005975882284474833;0.06107362944696704;210;[-0.49914275297751765, 0.005975882284474833, 0.06107362944696704]
u:icgL;-1.7974539457383476;0.020244120360060007;0.246796315935928;417;[-1.7974539457383476, 0.020244120360060007, 0.246796315935928]
u:icgk;-0.6421555947809883;0.004838760445714112;-0.25671519673604004;402;[-0.6421555947809883, 0.004838760445714112, -0.25671519673604004]
u:ichc;-2.6985796970733857;0.06992433736973211;0.43817677590544946;362;[-2.6985796970733857, 0.06992433736973211, 0.43817677590544946]
u:ichl;-0.6913315936952493;-0.050448300128521126;-0.05040613674675898;1136;[-0.6913315936952493, -0.050448300128521126, -0.05040613674675898]
u:iciO;-0.4084163596702073;-0.05629509172918935;0.06455242101725714;416;[-0.4084163596702073, -0.05629509172918935, 0.06455242101725714]
u:icik;0.5123002139178695;-0.09137852327836413;-0.11508141664009267;367;[0.5123002139178695, -0.09137852327836413, -0.11508141664009267]
u:icj6;-0.5364521306862184;-0.06768859214680291;-0.2455116296868927;774;[-0.5364521306862184, -0.06768859214680291, -0.2455116296868927]
